time	manip	gran	press	averat	laba	proba	StZn	cell_1	cell_2	cell_3
129	1	0	0	0	1	2	2	4	0	0	
130	1	0	0	0	1	2	2	4	0	0	
131	1	0	0	0	1	2	2	4	0	0	
132	1	0	0	0	1	2	2	4	0	0	
133	1	0	0	0	1	2	2	4	0	0	
134	1	0	0	0	1	2	2	4	0	0	
135	1	0	0	0	1	2	2	4	0	0	
136	1	0	0	0	1	2	2	4	0	0	
137	1	0	0	0	1	2	2	4	0	0	
138	1	0	0	0	1	2	2	4	0	0	
139	1	0	0	1	1	0	2	4	0	0	
140	1	0	0	1	1	0	2	4	0	0	
141	1	0	0	1	1	0	2	4	0	0	
142	1	0	0	1	1	0	2	4	0	0	
143	1	0	0	1	1	0	2	4	0	0	
144	1	0	0	1	1	0	2	4	0	0	
145	0	0	0	1	1	0	2	4	7	0	
146	0	0	0	1	1	0	2	4	7	0	
147	0	0	0	1	1	0	2	4	7	0	
148	0	0	0	1	1	0	2	4	7	0	
149	0	0	0	1	1	0	2	4	7	0	
150	0	0	0	1	1	0	2	4	7	0	
151	0	0	0	1	1	0	2	4	7	0	
152	0	0	0	1	1	0	2	4	7	0	
153	0	0	0	1	1	0	2	4	7	0	
154	0	0	0	1	1	0	2	4	7	0	
155	0	0	0	1	1	0	2	4	7	0	
156	0	0	0	1	1	0	2	4	7	0	
157	0	0	0	1	1	0	2	4	7	0	
158	0	0	0	1	1	0	2	4	7	0	
159	0	0	0	1	1	0	2	4	7	0	
160	0	0	0	1	1	0	2	4	7	0	
161	0	0	0	1	1	0	2	4	7	0	
162	0	0	0	1	1	0	2	4	7	0	
163	0	0	0	1	1	0	2	4	7	0	
164	0	0	0	1	1	0	2	4	7	0	
165	0	0	0	1	1	0	2	4	7	0	
166	0	0	0	1	1	0	2	4	7	0	
167	0	0	0	1	1	0	2	4	7	0	
168	0	0	0	1	1	0	2	4	7	0	
169	0	0	0	1	1	0	2	4	7	0	
170	0	0	0	1	1	0	2	4	7	0	
171	0	0	0	1	1	0	2	4	7	0	
172	0	0	0	1	1	0	2	4	7	0	
173	0	0	0	1	1	0	2	4	7	0	
174	0	0	0	1	1	0	2	4	7	0	
175	0	0	0	1	1	0	2	4	7	0	
176	0	0	0	1	1	0	2	4	7	0	
177	0	0	0	1	1	0	2	4	7	0	
178	0	0	0	1	1	0	2	4	7	0	
179	0	0	0	1	1	0	2	4	7	0	
180	0	0	0	1	1	0	2	4	7	0	
181	0	0	0	1	1	0	2	4	7	0	
182	0	0	0	1	1	0	2	4	7	0	
183	0	0	0	1	1	0	2	4	7	0	
184	0	0	0	1	1	0	2	4	7	0	
185	0	0	0	1	1	0	2	4	7	0	
186	0	0	0	1	1	0	2	4	7	0	
187	0	0	0	1	1	0	2	4	7	0	
188	0	0	0	1	1	0	2	4	7	0	
189	0	0	0	1	1	0	2	4	7	0	
190	0	0	0	1	1	0	2	4	7	0	
191	0	0	0	1	1	0	2	4	7	0	
192	0	0	0	1	1	0	2	4	7	0	
193	0	0	0	1	1	0	2	4	7	0	
194	0	0	0	1	1	0	2	4	7	0	
195	0	0	0	1	1	0	2	4	7	0	
196	0	0	0	1	1	0	2	4	7	0	
197	0	0	0	1	1	0	2	4	7	0	
198	0	0	0	1	1	0	2	4	7	0	
199	0	0	0	1	1	0	2	4	7	0	
200	0	0	0	1	1	0	2	4	7	0	
201	0	0	0	1	1	0	2	4	7	0	
202	0	0	0	1	1	0	2	4	7	0	
203	0	0	0	1	1	0	2	4	7	0	
204	0	0	0	1	1	0	2	4	7	0	
205	0	0	0	1	1	0	2	4	7	0	
206	0	0	0	1	1	0	2	4	7	0	
207	0	0	0	1	1	0	2	4	7	0	
208	0	0	0	1	1	0	2	4	7	0	
209	0	0	0	1	1	0	2	4	7	0	
210	0	0	0	1	1	0	2	4	7	0	
211	0	0	0	1	1	0	2	4	7	0	
212	0	0	0	1	1	0	2	4	7	0	
213	0	0	0	1	1	0	2	4	7	0	
214	0	0	0	1	1	0	2	4	7	0	
215	0	0	0	1	1	0	2	4	7	0	
216	0	0	0	1	1	0	2	4	7	0	
217	0	0	0	1	1	0	2	4	7	0	
218	0	0	0	1	1	0	2	4	7	0	
219	0	0	0	1	1	0	2	4	7	0	
220	0	0	0	1	1	0	2	4	7	0	
221	0	0	0	1	1	0	2	4	7	0	
222	0	0	0	1	1	0	2	4	7	0	
223	0	0	0	1	1	0	2	4	7	0	
224	0	0	0	1	1	0	2	4	7	0	
225	0	0	0	1	1	0	2	4	7	0	
226	0	0	0	1	1	0	2	4	7	0	
227	0	0	0	1	1	0	2	4	7	0	
228	0	0	0	1	1	0	2	4	7	0	
229	0	0	0	1	1	0	2	4	7	0	
230	0	0	0	1	1	0	2	4	7	0	
231	0	0	0	1	1	0	2	4	7	0	
232	0	0	0	1	1	0	2	4	7	0	
233	0	0	0	1	1	0	2	4	7	0	
234	1	0	0	0	1	0	2	4	7	0	
235	1	0	0	0	1	0	2	4	7	0	
236	1	0	0	0	1	0	2	4	7	0	
237	1	0	0	0	1	0	2	4	7	0	
238	1	0	0	0	1	0	2	4	7	0	
239	1	0	0	0	1	0	2	4	7	0	
240	1	0	0	0	1	0	2	4	7	0	
241	1	0	0	0	1	0	2	4	7	0	
242	1	0	0	0	1	0	2	4	7	0	
243	1	0	0	0	1	0	2	4	7	0	
244	1	0	0	0	1	0	2	4	7	0	
245	1	0	0	0	1	0	2	4	7	0	
246	1	0	0	0	1	1	0	4	7	0	
247	1	0	0	0	1	1	0	4	7	0	
248	1	0	0	0	1	1	0	4	7	0	
249	1	0	0	0	1	1	0	4	7	0	
250	1	0	0	0	1	1	0	4	7	0	
251	1	0	0	0	1	1	0	4	7	0	
252	1	0	0	0	1	2	0	4	7	0	
253	1	0	0	0	1	2	0	4	7	0	
254	1	0	0	0	1	2	0	4	7	0	
255	1	0	0	0	1	2	0	4	7	0	
256	1	0	0	0	1	2	0	4	7	0	
257	1	0	0	0	1	2	0	4	7	0	
258	1	0	0	0	1	2	0	4	7	0	
259	1	0	0	0	1	2	0	4	7	0	
260	1	0	0	0	1	2	0	4	7	0	
261	1	0	0	1	1	0	0	4	7	0	
262	1	0	0	1	1	0	0	4	7	0	
263	1	0	0	1	1	0	0	4	7	0	
264	1	0	0	1	1	0	0	4	7	0	
265	1	0	0	1	1	0	0	4	7	0	
266	1	0	0	1	1	0	0	4	7	0	
267	1	0	0	1	1	0	0	0	7	3	
268	1	0	0	1	1	0	0	0	7	3	
269	1	0	0	1	1	0	0	0	7	3	
270	1	0	0	1	1	0	0	0	7	3	
271	1	0	0	1	1	0	0	0	7	3	
272	1	0	0	1	1	0	0	0	7	3	
273	1	0	0	1	1	0	0	0	7	3	
274	1	0	0	1	1	0	0	0	7	3	
275	1	0	0	1	1	0	0	0	7	3	
276	1	0	0	1	1	0	0	0	7	3	
277	1	0	0	1	1	0	0	0	7	3	
278	1	0	0	1	1	0	0	0	7	3	
279	0	0	0	1	1	0	1	0	7	3	
280	0	0	0	1	1	0	1	0	7	3	
281	0	0	0	1	1	0	1	0	7	3	
282	0	0	0	1	1	0	1	0	7	3	
283	0	0	0	1	1	0	1	0	7	3	
284	0	0	0	1	1	0	1	0	7	3	
285	0	0	0	1	1	0	1	0	7	3	
286	0	0	0	1	1	0	1	0	7	3	
287	0	0	0	1	1	0	1	0	7	3	
288	0	0	0	1	1	0	1	0	7	3	
289	0	0	0	1	1	0	1	0	7	3	
290	0	0	0	1	1	0	1	0	7	3	
291	0	0	0	1	1	0	1	0	7	3	
292	0	0	0	1	1	0	1	0	7	3	
293	0	0	0	1	1	0	1	0	7	3	
294	0	0	0	1	1	0	1	0	7	3	
295	0	0	0	1	1	0	1	0	7	3	
296	0	0	0	1	1	0	1	0	7	3	
297	0	0	0	1	1	0	1	0	7	3	
298	0	0	0	1	1	0	1	0	7	3	
299	0	0	0	1	1	0	1	0	7	3	
300	0	0	0	1	1	0	1	0	7	3	
301	0	0	0	1	1	0	1	0	7	3	
302	0	0	0	1	1	0	1	0	7	3	
303	0	0	0	1	1	0	1	0	7	3	
304	0	0	0	1	1	0	1	0	7	3	
305	0	0	0	1	1	0	1	0	7	3	
306	0	0	0	1	1	0	1	0	7	3	
307	0	0	0	1	1	0	1	0	7	3	
308	0	0	0	1	1	0	1	0	7	3	
309	0	0	0	1	1	0	2	0	7	3	
310	0	0	0	1	1	0	2	0	7	3	
311	0	0	0	1	1	0	2	0	7	3	
312	0	0	0	1	1	0	2	0	7	3	
313	0	0	0	1	1	0	2	0	7	3	
314	0	0	0	1	1	0	2	0	7	3	
315	0	0	0	1	1	0	2	0	7	3	
316	0	0	0	1	1	0	2	0	7	3	
317	0	0	0	1	1	0	2	0	7	3	
318	0	0	0	1	1	0	2	0	7	3	
319	0	0	0	1	1	0	2	0	7	3	
320	0	0	0	1	1	0	2	0	7	3	
321	0	0	0	1	1	0	2	0	7	3	
322	0	0	0	1	1	0	2	0	7	3	
323	0	0	0	1	1	0	2	0	7	3	
324	0	0	0	1	1	0	2	0	7	3	
325	0	0	0	1	1	0	2	0	7	3	
326	0	0	0	1	1	0	2	0	7	3	
327	0	0	0	1	1	0	2	0	7	3	
328	0	0	0	1	1	0	2	0	7	3	
329	0	0	0	1	1	0	2	0	7	3	
330	0	0	0	1	1	0	2	0	7	3	
331	0	0	0	1	1	0	2	0	7	3	
332	0	0	0	1	1	0	2	0	7	3	
333	0	0	0	1	1	0	2	0	7	3	
334	0	0	0	1	1	0	2	0	7	3	
335	0	0	0	1	1	0	2	0	7	3	
336	0	0	0	1	1	0	2	0	7	3	
337	0	0	0	1	1	0	2	0	7	3	
338	0	0	0	1	1	0	2	0	7	3	
339	0	0	0	1	1	0	2	0	7	3	
340	0	0	0	1	1	0	2	0	7	3	
341	0	0	0	1	1	0	2	0	7	3	
342	0	0	0	1	1	0	2	0	7	3	
343	0	0	0	1	1	0	2	0	7	3	
344	0	0	0	1	1	0	2	0	7	3	
345	0	0	0	1	1	0	2	0	7	3	
346	0	0	0	1	1	0	2	0	7	3	
347	0	0	0	1	1	0	2	0	7	3	
348	0	0	0	1	1	0	2	0	7	3	
349	0	0	0	1	1	0	2	0	7	3	
350	0	0	0	1	1	0	2	0	7	3	
351	0	0	0	1	1	0	2	0	7	3	
352	0	0	0	1	1	0	2	0	7	3	
353	0	0	0	1	1	0	2	0	7	3	
354	0	0	0	1	1	0	2	0	7	3	
355	0	0	0	1	1	0	2	0	7	3	
356	0	0	0	1	1	0	2	0	7	3	
357	0	0	0	1	1	0	2	0	7	3	
358	0	0	0	1	1	0	2	0	7	3	
359	0	0	0	1	1	0	2	0	7	3	
360	0	0	0	1	1	0	2	0	7	3	
361	1	0	0	0	1	0	2	0	7	3	
362	1	0	0	0	1	0	2	0	7	3	
363	1	0	0	0	1	0	2	0	7	3	
364	1	0	0	0	1	0	2	0	7	3	
365	1	0	0	0	1	0	2	0	7	3	
366	1	0	0	0	1	0	2	0	7	3	
367	1	0	0	0	1	0	2	0	7	3	
368	1	0	0	0	1	0	2	0	7	3	
369	1	0	0	0	1	0	2	0	7	3	
370	1	0	0	0	1	0	2	0	7	3	
371	1	0	0	0	1	0	2	0	7	3	
372	1	0	0	0	1	0	2	0	7	3	
373	1	0	0	0	1	1	0	0	7	3	
374	1	0	0	0	1	1	0	0	7	3	
375	1	0	0	0	1	1	0	0	7	3	
376	1	0	0	0	1	1	0	0	7	3	
377	1	0	0	0	1	1	0	0	7	3	
378	1	0	0	0	1	1	0	0	7	3	
379	1	0	0	0	1	2	0	0	7	3	
380	1	0	0	0	1	2	0	0	7	3	
381	1	0	0	0	1	2	0	0	7	3	
382	1	0	0	0	1	2	0	0	7	3	
383	1	0	0	0	1	2	0	0	7	3	
384	1	0	0	0	1	2	0	0	7	3	
385	1	0	0	0	1	2	0	0	7	3	
386	1	0	0	0	1	2	0	0	7	3	
387	1	0	0	0	1	2	0	0	7	3	
388	1	0	0	1	1	0	0	0	7	3	
389	1	0	0	1	1	0	0	0	7	3	
390	1	0	0	1	1	0	0	0	7	3	
391	1	0	0	1	1	0	0	0	7	3	
392	1	0	0	1	1	0	0	0	7	3	
393	1	0	0	1	1	0	0	0	7	3	
394	0	0	0	1	1	0	0	7	7	3	
395	0	0	0	1	1	0	0	7	7	3	
396	0	0	0	1	1	0	0	7	7	3	
397	0	0	0	1	1	0	0	7	7	3	
398	0	0	0	1	1	0	0	7	7	3	
399	0	0	0	1	1	0	0	7	7	3	
400	0	0	0	1	1	0	0	7	7	3	
401	0	0	0	1	1	0	0	7	7	3	
402	0	0	0	1	1	0	0	7	7	3	
403	0	0	0	1	1	0	0	7	7	3	
404	0	0	0	1	1	0	0	7	7	3	
405	0	0	0	1	1	0	0	7	7	3	
406	0	0	0	1	1	0	0	7	7	3	
407	0	0	0	1	1	0	0	7	7	3	
408	0	0	0	1	1	0	0	7	7	3	
409	0	0	0	1	1	0	0	7	7	3	
410	0	0	0	1	1	0	0	7	7	3	
411	0	0	0	1	1	0	0	7	7	3	
412	0	0	0	1	1	0	0	7	7	3	
413	0	0	0	1	1	0	0	7	7	3	
414	0	0	0	1	1	0	0	7	7	3	
415	0	0	0	1	1	0	0	7	7	3	
416	0	0	0	1	1	0	0	7	7	3	
417	0	0	0	1	1	0	0	7	7	3	
418	0	0	0	1	1	0	0	7	7	3	
419	0	0	0	1	1	0	0	7	7	3	
420	0	0	0	1	1	0	0	7	7	3	
421	0	0	0	1	1	0	0	7	7	3	
422	0	0	0	1	1	0	0	7	7	3	
423	0	0	0	1	1	0	0	7	7	3	
424	0	0	0	1	1	0	0	7	7	3	
425	0	0	0	1	1	0	0	7	7	3	
426	0	0	0	1	1	0	0	7	7	3	
427	0	0	0	1	1	0	0	7	7	3	
428	0	0	0	1	1	0	0	7	7	3	
429	0	0	0	1	1	0	0	7	7	3	
430	0	0	0	1	1	0	0	7	7	3	
431	0	0	0	1	1	0	0	7	7	3	
432	0	0	0	1	1	0	0	7	7	3	
433	0	0	0	1	1	0	0	7	7	3	
434	0	0	0	1	1	0	0	7	7	3	
435	0	0	0	1	1	0	0	7	7	3	
436	0	0	0	1	1	0	0	7	7	3	
437	0	0	0	1	1	0	0	7	7	3	
438	0	0	0	1	1	0	0	7	7	3	
439	0	0	0	1	1	0	0	7	7	3	
440	0	0	0	1	1	0	0	7	7	3	
441	0	0	0	1	1	0	0	7	7	3	
442	0	0	0	1	1	0	0	7	7	3	
443	0	0	0	1	1	0	0	7	7	3	
444	0	0	0	1	1	0	0	7	7	3	
445	0	0	0	1	1	0	0	7	7	3	
446	0	0	0	1	1	0	0	7	7	3	
447	0	0	0	1	1	0	0	7	7	3	
448	1	0	0	0	1	0	0	7	7	3	
449	1	0	0	0	1	0	0	7	7	3	
450	1	0	0	0	1	0	0	7	7	3	
451	1	0	0	0	1	0	0	7	7	3	
452	1	0	0	0	1	0	0	7	7	3	
453	1	0	0	0	1	0	0	7	7	3	
454	1	0	0	0	1	0	0	7	7	3	
455	1	0	0	0	1	0	0	7	7	3	
456	1	0	0	0	1	0	0	7	7	3	
457	1	0	0	0	1	0	0	7	7	3	
458	1	0	0	0	1	0	0	7	7	3	
459	1	0	0	0	1	0	0	7	7	3	
460	0	0	0	0	1	1	0	7	7	3	
461	0	0	0	0	1	1	0	7	7	3	
462	0	0	0	0	1	1	0	7	7	3	
463	0	0	0	0	1	1	0	7	7	3	
464	0	0	0	0	1	1	0	7	7	3	
465	0	0	0	0	1	1	0	7	7	3	
466	0	0	0	0	1	2	0	7	7	3	
467	0	0	0	0	1	2	0	7	7	3	
468	0	0	0	0	1	2	0	7	7	3	
469	0	0	0	0	1	2	0	7	7	3	
470	0	0	0	0	1	2	0	7	7	3	
471	0	0	0	0	1	2	0	7	7	3	
472	0	0	0	0	1	2	0	7	7	3	
473	0	0	0	0	1	2	0	7	7	3	
474	0	0	0	0	1	2	0	7	7	3	
475	0	0	0	0	1	2	0	7	7	3	
476	0	0	0	0	1	2	0	7	7	3	
477	0	0	0	0	1	2	0	7	7	3	
478	0	0	0	0	1	2	0	7	7	3	
479	0	0	0	0	1	2	0	7	7	3	
480	0	0	0	0	1	2	0	7	7	3	
481	0	0	0	0	1	2	0	7	7	3	
482	0	0	0	0	1	2	0	7	7	3	
483	0	0	0	0	1	2	0	7	7	3	
484	0	0	0	0	1	2	0	7	7	3	
485	0	0	0	0	1	2	0	7	7	3	
486	0	0	0	0	1	2	0	7	7	3	
487	0	0	0	0	1	2	0	7	7	3	
488	0	0	0	0	1	2	0	7	7	3	
489	0	0	0	0	1	2	0	7	7	3	
490	0	0	0	0	1	2	0	7	7	3	
491	0	0	0	0	1	2	0	7	7	3	
492	0	0	0	0	1	2	0	7	7	3	
493	0	0	0	0	1	2	0	7	7	3	
494	0	0	0	0	1	2	0	7	7	3	
495	0	0	0	0	1	2	0	7	7	3	
496	0	0	0	0	1	2	0	7	7	3	
497	0	0	0	0	1	2	0	7	7	3	
498	0	0	0	0	1	2	0	7	7	3	
499	1	0	0	0	1	2	0	7	0	3	
500	1	0	0	0	1	2	0	7	0	3	
501	1	0	0	0	1	2	0	7	0	3	
502	1	0	0	0	1	2	0	7	0	3	
503	1	0	0	0	1	2	0	7	0	3	
504	1	0	0	0	1	2	0	7	0	3	
505	1	0	0	0	1	2	0	7	0	3	
506	1	0	0	0	1	2	0	7	0	3	
507	1	0	0	0	1	2	0	7	0	3	
508	1	0	0	0	1	2	0	7	0	3	
509	1	0	0	0	1	2	0	7	0	3	
510	1	0	0	0	1	2	0	7	0	3	
511	1	0	0	0	1	2	0	7	0	3	
512	1	0	0	0	1	2	0	7	0	3	
513	1	0	0	0	1	2	0	7	0	3	
514	1	0	0	0	1	2	0	7	0	3	
515	1	0	0	0	1	2	0	7	0	3	
516	1	0	0	0	1	2	0	7	0	3	
517	1	0	0	0	1	2	0	7	0	3	
518	1	0	0	0	1	2	0	7	0	3	
519	1	0	0	0	1	2	0	7	0	3	
520	1	0	0	0	1	2	0	7	0	3	
521	1	0	0	0	1	2	0	7	0	3	
522	1	0	0	0	1	2	0	7	0	3	
523	1	0	0	0	1	2	0	7	0	3	
524	1	0	0	0	1	2	0	7	0	3	
525	1	0	0	0	1	2	0	7	0	3	
526	1	0	0	0	1	2	0	7	0	3	
527	1	0	0	0	1	2	0	7	0	3	
528	1	0	0	0	1	2	0	7	0	3	
529	1	0	1	0	1	2	0	7	0	3	
530	1	0	1	0	1	2	0	7	0	3	
531	1	0	1	0	1	2	0	7	0	3	
532	1	0	1	0	1	2	0	7	0	3	
533	1	0	1	0	1	2	0	7	0	3	
534	1	0	1	0	1	2	0	7	0	3	
535	1	0	1	0	1	2	0	7	0	3	
536	1	0	1	0	1	2	0	7	0	3	
537	1	0	1	0	1	2	0	7	0	3	
538	1	0	1	0	1	2	0	7	0	3	
539	1	0	1	0	1	2	0	7	0	3	
540	1	0	1	0	1	2	0	7	0	3	
541	1	0	1	0	1	2	0	7	0	3	
542	1	0	1	0	1	2	0	7	0	3	
543	1	0	1	0	1	2	0	7	0	3	
544	1	0	1	0	1	2	0	7	0	3	
545	1	0	1	0	1	2	0	7	0	3	
546	1	0	1	0	1	2	0	7	0	3	
547	1	0	1	0	1	2	0	7	0	3	
548	1	0	1	0	1	2	0	7	0	3	
549	1	0	1	0	1	2	0	7	0	3	
550	1	0	1	0	1	2	0	7	0	3	
551	1	0	1	0	1	2	0	7	0	3	
552	1	0	1	0	1	2	0	7	0	3	
553	1	0	1	0	1	2	0	7	0	3	
554	1	0	1	0	1	2	0	7	0	3	
555	1	0	1	0	1	2	0	7	0	3	
556	1	0	1	0	1	2	0	7	0	3	
557	1	0	1	0	1	2	0	7	0	3	
558	1	0	1	0	1	2	0	7	0	3	
559	1	0	1	0	1	2	0	7	0	3	
560	1	0	1	0	1	2	0	7	0	3	
561	1	0	1	0	1	2	0	7	0	3	
562	1	0	1	0	1	2	0	7	0	3	
563	1	0	1	0	1	2	0	7	0	3	
564	1	0	1	0	1	2	0	7	0	3	
565	1	0	1	0	1	2	0	7	0	3	
566	1	0	1	0	1	2	0	7	0	3	
567	1	0	1	0	1	2	0	7	0	3	
568	1	0	1	0	1	2	0	7	0	3	
569	1	0	1	0	1	2	0	7	0	3	
570	1	0	1	0	1	2	0	7	0	3	
571	1	0	1	0	1	2	0	7	0	3	
572	1	0	1	0	1	2	0	7	0	3	
573	1	0	1	0	1	2	0	7	0	3	
574	1	0	1	0	1	2	0	7	0	3	
575	1	0	1	0	1	2	0	7	0	3	
576	1	0	1	0	1	2	0	7	0	3	
577	1	0	1	0	1	2	0	7	0	3	
578	1	0	1	0	1	2	0	7	0	3	
579	1	1	1	0	1	0	0	7	0	3	
580	1	1	1	0	1	0	0	7	0	3	
581	1	1	1	0	1	0	0	7	0	3	
582	1	1	1	0	1	0	0	7	0	3	
583	1	1	1	0	1	0	0	7	0	3	
584	1	1	1	0	1	0	0	7	0	3	
585	0	1	1	0	1	0	0	7	7	3	
586	0	1	1	0	1	0	0	7	7	3	
587	0	1	1	0	1	0	0	7	7	3	
588	0	1	1	0	1	0	0	7	7	3	
589	0	1	1	0	1	0	0	7	7	3	
590	0	1	1	0	1	0	0	7	7	3	
591	0	1	1	0	1	0	0	7	7	3	
592	0	1	1	0	1	0	0	7	7	3	
593	0	1	1	0	1	0	0	7	7	3	
594	0	1	1	0	1	0	0	7	7	3	
595	0	1	1	0	1	0	0	7	7	3	
596	0	1	1	0	1	0	0	7	7	3	
597	0	1	1	0	1	0	0	7	7	3	
598	0	1	1	0	1	0	0	7	7	3	
599	0	1	1	0	1	0	0	7	7	3	
600	0	1	1	0	1	0	0	7	7	3	
601	0	1	1	0	1	0	0	7	7	3	
602	0	1	1	0	1	0	0	7	7	3	
603	0	1	1	0	1	0	0	7	7	3	
604	0	1	1	0	1	0	0	7	7	3	
605	0	1	1	0	1	0	0	7	7	3	
